Loan_ID,Customer_ID,Gender,Employment_Status,Loan_Amount,Interest_Rate,Loan_Term,Loan_Purpose,Loan_Status,Monthly_Income,Credit_Score
47d24e33-5c75-446e-9c6d-a8db509c9218,25b85309-2dd8-470e-b646-e9bb03f7cb1a,Female,Self-employed,31286,9.32,60,Car Purchase,Defaulted,1790,352
97777ad4-870b-4171-8445-3246f7ad9122,e35302cf-2815-4693-ae6b-fc4d59d7864a,Female,Unemployed,11690,6.47,36,Education,Paid,4740,616
91904af9-33e1-489c-8474-20d7def52629,226782cd-bf46-4e7c-b308-2df6ad723411,Male,Unemployed,6803,6.43,60,Medical Bills,Defaulted,1511,647
114e3122-7f6c-457a-a1ff-8545af8b5d07,d68662f5-4cab-4dc9-94e3-1a1dfa7d9c92,Female,Retired,11603,13.24,60,Business,Defaulted,2652,805
614377ca-b4f1-46b6-b42f-7e94f127a3ae,d0fd1270-cdba-4c57-a5ab-8da03f30877f,Male,Self-employed,15641,6.17,60,Medical Bills,Defaulted,3522,330
07a2b61e-a3a8-4b81-a216-93f8b2045c30,97f34ee3-a2df-4164-a852-6cb12c9b1ae5,Male,Unemployed,10973,4.27,12,Business,Rejected,1990,379
beaf2627-2cca-4787-b259-83f6223a57f7,9c4a3349-bb5f-49a7-86ca-718665517942,Female,Employed,40140,14.8,60,Business,Approved,4556,384
6eb34807-68fe-4470-ade5-7b97e811e084,90060c5a-bc8b-4617-9a27-1d1bb597f389,Female,Self-employed,49530,8.07,48,Medical Bills,Approved,3300,678
efb022e8-3e60-49d1-bccf-36da38487876,6ea1ae51-3c87-4da4-acc6-738bf18955de,Female,Self-employed,44469,6.84,24,Medical Bills,Rejected,972,736
375241e2-255b-4c39-9b74-3480c1e561d2,ee06b5af-edee-4e72-ba80-a51a47682378,Male,Employed,47406,10.06,12,Home Renovation,Approved,3065,829
113e3510-04fd-40ea-b2a1-e88f9fdc0c4c,63fc729f-b94d-42d4-94d0-358b1901f96e,Female,Employed,32427,9.56,36,Medical Bills,Defaulted,3276,685
e585a68f-de91-4c47-9954-deba54952bd5,699d9a5e-b13c-4412-8738-b54de554d36e,Male,Self-employed,25174,10.87,24,Home Renovation,Rejected,266,783
d925bcc0-be9b-419a-be42-6580f133d40f,fe0715a5-9f2a-4128-9cb7-7f7bfaf6c9a5,Female,Employed,24995,11.32,12,Home Renovation,Approved,4669,787
1e8f7cbc-7a4a-4f75-8539-55da6236fd54,3396e668-7d02-4f3d-81f3-8bda33b15abd,Female,Self-employed,39438,5.76,48,Medical Bills,Paid,2914,428
b03cdcd9-f468-4d51-a081-e406340f34be,fa243972-52ca-4631-aa90-e4adb784c068,Female,Self-employed,20488,9.67,36,Home Renovation,Defaulted,4651,501
db296f24-d1e6-46be-83c3-d480bb16bbff,3f8f727a-baa6-4d62-9848-a16961fa390e,Female,Unemployed,44941,13.71,12,Business,Approved,1380,663
42d27975-e8f9-4f3c-be03-8614930affde,8ac42f8e-897a-4dc1-a762-dfce1af1c19a,Male,Employed,26914,5.29,24,Home Renovation,Defaulted,3969,672
be6b927e-2fbc-413c-a11b-a92442042217,0b3d6ee9-9afc-4440-ad65-c403bfcaf44f,Female,Unemployed,6085,8.05,60,Medical Bills,Rejected,2315,601
8c301f13-65f4-4668-90d6-3ffa519466e8,0172dd05-b605-4150-a500-ede750cf0777,Male,Unemployed,29636,14.97,12,Medical Bills,Approved,1975,480
fd296cc2-3600-4bb0-886c-5a7c588afc94,96386f28-9bc3-4229-9e03-ade38b4463d6,Female,Retired,9967,8.25,60,Car Purchase,Approved,1720,804
02cc2dd7-a254-4dff-83c9-e307f2c8b90d,7eefeff0-3d77-4860-81f5-18239d80523f,Female,Employed,49695,13.22,24,Home Renovation,Approved,174,607
2d3cd6e2-4adb-4b96-8db1-a1938ee5070e,8c841902-2042-4356-a3d3-e35cb4041513,Male,Retired,19372,14.01,48,Home Renovation,Rejected,2344,717
d9fd21fd-d88e-47d6-b343-588f1189cbf5,750ed7d1-d0a3-40bb-810d-615ebbd5a79a,Female,Employed,34898,4.8,48,Car Purchase,Rejected,4823,517
f4ffd985-3745-4dcf-96ca-0da8b274380d,38cf370c-b3a6-47da-96b3-584ec6eead2b,Female,Employed,17754,14.7,12,Medical Bills,Approved,2414,611
ac653cd1-52ae-440d-b711-a835f6640290,3ddc88fe-c5fd-45f8-a05c-2ecf14f76689,Male,Self-employed,46121,14.7,24,Home Renovation,Defaulted,3155,478
654632bd-647c-48e0-b1e3-abf13d3f7e84,5f8f5780-b780-45e0-8b58-84f02fff194b,Female,Self-employed,9541,5.16,36,Car Purchase,Approved,4568,492
fe7a6de0-1b15-4556-9a28-e6c2b330cf16,ad15ce89-c5f1-4bc5-b971-670c7e7dc14c,Male,Retired,21563,13.65,12,Education,Approved,510,567
3e79c031-aff4-4a1c-860f-499d9cb6e4f1,acdf23ea-983c-4879-b259-06ca93bc5f59,Male,Retired,14239,13.65,12,Business,Approved,3264,732
26fe988c-44d7-4d76-839a-c7a6d5d9c375,3b72b43b-89c5-40cf-b289-c1cfd0d4bfbf,Female,Employed,38662,8.82,48,Business,Paid,4313,806
fa2992d2-987c-4111-9ca1-1ad1976b1e22,b93fbeea-dfd9-45ea-bdf3-ae131e1c85c8,Female,Self-employed,33793,9.98,12,Medical Bills,Approved,4205,358
0bc7879a-6a74-4a25-8ed0-478d43e495e7,fe5bd94c-8863-4631-9f80-2b2ebeed99ca,Female,Employed,7968,4.86,60,Medical Bills,Defaulted,810,748
e0364c5c-0cd6-49af-8f10-2610f467b947,c7e845c2-51c6-4535-b23f-bd05a85ef2c2,Male,Self-employed,19263,7.16,12,Home Renovation,Rejected,2602,582
e75e7286-2980-473c-ae30-40770108c4f9,2b30374f-74a7-4419-9717-e93f18cadbcc,Male,Retired,22666,7.31,36,Medical Bills,Rejected,1376,533
b31c1f72-ae05-4316-bb4a-d2cab3d07106,6e1caef1-f27f-4f00-915b-817df72dfe80,Female,Unemployed,5863,14.07,60,Business,Defaulted,3334,761
4dab8af1-2de7-4da1-8b5b-804f1709aedd,57260c7f-25ea-4e20-bb37-6d7476b6a042,Female,Employed,16071,7.73,12,Medical Bills,Rejected,526,638
